accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location,vehicle_reference_casualty_NO_one,casualty_reference_NO_one,casualty_class_NO_one,sex_of_casualty_NO_one,age_of_casualty_NO_one,age_band_of_casualty_NO_one,casualty_severity_NO_one,pedestrian_location_NO_one,pedestrian_movement_NO_one,car_passenger_NO_one,bus_or_coach_passenger_NO_one,pedestrian_road_maintenance_worker_NO_one,casualty_type_NO_one,casualty_home_area_type_NO_one,casualty_imd_decile_NO_one,lsoa_of_casualty_NO_one,vehicle_reference_casualty_NO_two,casualty_reference_NO_two,casualty_class_NO_two,sex_of_casualty_NO_two,age_of_casualty_NO_two,age_band_of_casualty_NO_two,casualty_severity_NO_two,pedestrian_location_NO_two,pedestrian_movement_NO_two,car_passenger_NO_two,bus_or_coach_passenger_NO_two,pedestrian_road_maintenance_worker_NO_two,casualty_type_NO_two,casualty_home_area_type_NO_two,casualty_imd_decile_NO_two,lsoa_of_casualty_NO_two,vehicle_reference_casualty_NO_three,casualty_reference_NO_three,casualty_class_NO_three,sex_of_casualty_NO_three,age_of_casualty_NO_three,age_band_of_casualty_NO_three,casualty_severity_NO_three,pedestrian_location_NO_three,pedestrian_movement_NO_three,car_passenger_NO_three,bus_or_coach_passenger_NO_three,pedestrian_road_maintenance_worker_NO_three,casualty_type_NO_three,casualty_home_area_type_NO_three,casualty_imd_decile_NO_three,lsoa_of_casualty_NO_three,vehicle_reference_casualty_NO_four,casualty_reference_NO_four,casualty_class_NO_four,sex_of_casualty_NO_four,age_of_casualty_NO_four,age_band_of_casualty_NO_four,casualty_severity_NO_four,pedestrian_location_NO_four,pedestrian_movement_NO_four,car_passenger_NO_four,bus_or_coach_passenger_NO_four,pedestrian_road_maintenance_worker_NO_four,casualty_type_NO_four,casualty_home_area_type_NO_four,casualty_imd_decile_NO_four,lsoa_of_casualty_NO_four,vehicle_reference_NO_one,vehicle_type_NO_one,towing_and_articulation_NO_one,vehicle_manoeuvre_NO_one,vehicle_direction_from_NO_one,vehicle_direction_to_NO_one,vehicle_location_restricted_lane_NO_one,junction_location_NO_one,skidding_and_overturning_NO_one,hit_object_in_carriageway_NO_one,vehicle_leaving_carriageway_NO_one,hit_object_off_carriageway_NO_one,first_point_of_impact_NO_one,vehicle_left_hand_drive_NO_one,journey_purpose_of_driver_NO_one,sex_of_driver_NO_one,age_of_driver_NO_one,age_band_of_driver_NO_one,engine_capacity_cc_NO_one,propulsion_code_NO_one,age_of_vehicle_NO_one,generic_make_model_NO_one,driver_imd_decile_NO_one,driver_home_area_type_NO_one,lsoa_of_driver_NO_one,vehicle_reference_NO_two,vehicle_type_NO_two,towing_and_articulation_NO_two,vehicle_manoeuvre_NO_two,vehicle_direction_from_NO_two,vehicle_direction_to_NO_two,vehicle_location_restricted_lane_NO_two,junction_location_NO_two,skidding_and_overturning_NO_two,hit_object_in_carriageway_NO_two,vehicle_leaving_carriageway_NO_two,hit_object_off_carriageway_NO_two,first_point_of_impact_NO_two,vehicle_left_hand_drive_NO_two,journey_purpose_of_driver_NO_two,sex_of_driver_NO_two,age_of_driver_NO_two,age_band_of_driver_NO_two,engine_capacity_cc_NO_two,propulsion_code_NO_two,age_of_vehicle_NO_two,generic_make_model_NO_two,driver_imd_decile_NO_two,driver_home_area_type_NO_two,lsoa_of_driver_NO_two,vehicle_reference_NO_three,vehicle_type_NO_three,towing_and_articulation_NO_three,vehicle_manoeuvre_NO_three,vehicle_direction_from_NO_three,vehicle_direction_to_NO_three,vehicle_location_restricted_lane_NO_three,junction_location_NO_three,skidding_and_overturning_NO_three,hit_object_in_carriageway_NO_three,vehicle_leaving_carriageway_NO_three,hit_object_off_carriageway_NO_three,first_point_of_impact_NO_three,vehicle_left_hand_drive_NO_three,journey_purpose_of_driver_NO_three,sex_of_driver_NO_three,age_of_driver_NO_three,age_band_of_driver_NO_three,engine_capacity_cc_NO_three,propulsion_code_NO_three,age_of_vehicle_NO_three,generic_make_model_NO_three,driver_imd_decile_NO_three,driver_home_area_type_NO_three,lsoa_of_driver_NO_three,vehicle_reference_NO_four,vehicle_type_NO_four,towing_and_articulation_NO_four,vehicle_manoeuvre_NO_four,vehicle_direction_from_NO_four,vehicle_direction_to_NO_four,vehicle_location_restricted_lane_NO_four,junction_location_NO_four,skidding_and_overturning_NO_four,hit_object_in_carriageway_NO_four,vehicle_leaving_carriageway_NO_four,hit_object_off_carriageway_NO_four,first_point_of_impact_NO_four,vehicle_left_hand_drive_NO_four,journey_purpose_of_driver_NO_four,sex_of_driver_NO_four,age_of_driver_NO_four,age_band_of_driver_NO_four,engine_capacity_cc_NO_four,propulsion_code_NO_four,age_of_vehicle_NO_four,generic_make_model_NO_four,driver_imd_decile_NO_four,driver_home_area_type_NO_four,lsoa_of_driver_NO_four,vehicle_reference_NO_five,vehicle_type_NO_five,towing_and_articulation_NO_five,vehicle_manoeuvre_NO_five,vehicle_direction_from_NO_five,vehicle_direction_to_NO_five,vehicle_location_restricted_lane_NO_five,junction_location_NO_five,skidding_and_overturning_NO_five,hit_object_in_carriageway_NO_five,vehicle_leaving_carriageway_NO_five,hit_object_off_carriageway_NO_five,first_point_of_impact_NO_five,vehicle_left_hand_drive_NO_five,journey_purpose_of_driver_NO_five,sex_of_driver_NO_five,age_of_driver_NO_five,age_band_of_driver_NO_five,engine_capacity_cc_NO_five,propulsion_code_NO_five,age_of_vehicle_NO_five,generic_make_model_NO_five,driver_imd_decile_NO_five,driver_home_area_type_NO_five,lsoa_of_driver_NO_five
2.02E+12,2021,10342726,531283,177502,-0.110782,51.481247,1,3,2,1,9/11/2021 0:00,3,10:05:00,-1,E09000022,E09000022,3,202,6,30,7,2,3,23,0,5,1,1,1,0,0,1,1,2,E01003100,2,1,1,1,41,7,3,0,0,0,0,0,90,1,2,E01003993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,1,6,0,8,0,0,0,0,4,1,1,1,43,7,1596,1,16,FORD FOCUS,4,1,E01004061,2,90,0,5,3,7,0,8,0,0,0,0,1,1,6,1,41,7,-1,-1,-1,-1,2,1,E01003993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10342802,536741,183704,-0.029826,51.535688,1,3,2,1,9/11/2021 0:00,3,15:00:00,-1,E09000030,E09000030,4,118,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004223,2,1,1,2,23,5,3,0,0,0,0,0,90,1,2,E01004197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,9,5,3,0,2,0,0,0,0,1,1,1,1,40,7,1995,2,5,FORD TRANSIT,3,1,E01002048,2,90,0,18,3,7,0,8,0,0,0,0,1,1,6,2,23,5,-1,-1,-1,-1,2,1,E01004197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10342849,544016,186620,0.076185,51.560082,1,3,2,1,9/11/2021 0:00,3,18:40:00,-1,E09000026,E09000026,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01033589,2,1,1,1,13,3,3,0,0,0,0,0,90,1,2,E01003576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,8,7,2,0,1,0,0,0,0,4,1,6,1,26,6,999,1,3,FORD FOCUS,7,1,E01003763,2,90,0,18,1,5,9,1,0,0,0,0,1,1,6,1,13,3,-1,-1,-1,-1,2,1,E01003576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10342889,514515,174235,-0.353201,51.455523,1,3,2,1,10/11/2021 0:00,4,5:50:00,-1,E09000027,E09000027,4,361,6,30,2,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003905,2,1,1,1,34,6,3,0,0,0,0,0,90,1,7,E01003906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,1,6,0,1,0,0,0,0,4,1,2,2,62,9,1197,1,7,NISSAN JUKE,7,1,E01002653,2,90,0,18,7,3,0,2,0,0,0,0,3,1,2,1,34,6,-1,-1,-1,-1,7,1,E01003906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10343212,531779,172641,-0.105453,51.437447,1,3,1,1,5/11/2021 0:00,6,12:00:00,-1,E09000022,E09000022,3,215,6,30,99,9,6,0,9,1,1,1,1,9,0,1,3,2,E01003166,1,1,3,2,47,8,3,1,2,0,0,0,0,1,5,E01003080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,1,5,0,9,0,99,0,0,9,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10343234,530122,171066,-0.129856,51.423675,1,3,1,1,11/11/2021 0:00,5,10:40:00,-1,E09000022,E09000022,3,23,6,30,0,-1,0,-1,0,5,1,1,1,0,0,1,1,2,E01003150,1,1,3,2,10,2,3,6,9,0,0,0,0,1,2,E01003150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,4,8,9,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10343340,515953,176548,-0.331756,51.476019,1,3,2,1,5/11/2021 0:00,6,7:20:00,-1,E09000018,E09000018,6,0,6,30,6,4,3,315,0,1,1,1,1,0,0,1,3,2,E01002683,2,1,1,-1,19,4,3,0,0,0,0,0,90,1,4,E01002681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,49,8,1598,1,10,NISSAN QASHQAI,3,1,E01002598,2,90,9,99,9,9,99,9,9,99,9,99,9,9,6,3,19,4,-1,-1,-1,-1,4,1,E01002681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10343707,529025,174647,-0.144322,51.456108,1,3,2,1,12/11/2021 0:00,6,18:01:00,-1,E09000022,E09000022,3,24,6,20,3,2,6,0,0,4,4,1,1,0,0,1,1,2,E01003026,2,1,1,1,29,6,3,0,0,0,0,0,90,1,2,E01003111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,7,3,6,0,8,0,0,0,0,4,1,6,1,40,7,1969,8,3,VOLVO XC60,4,1,E01003034,2,90,0,18,3,7,0,8,0,0,0,0,1,1,2,1,29,6,-1,-1,-1,-1,2,1,E01003111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344132,536826,181582,-0.029425,51.516598,1,3,1,1,16/11/2021,3,8:40:00,-1,E09000030,E09000030,3,1205,9,30,7,2,6,0,0,5,1,1,9,9,0,1,3,2,E01004273,1,1,3,2,11,3,3,10,9,0,0,0,0,1,7,E01032781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,9,99,9,9,99,9,9,99,9,0,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344173,523512,186115,-0.219616,51.560403,1,2,2,1,15/11/2021,2,15:12:00,-1,E09000005,E09000005,3,5,6,20,3,4,3,5,0,4,1,1,1,0,0,1,1,2,E01000553,2,1,1,1,23,5,2,0,0,0,0,0,90,1,4,E01000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,18,1,5,0,1,0,0,0,0,1,1,6,1,31,6,1499,2,4,FORD TRANSIT CONNECT,-1,-1,-1,2,90,0,18,7,3,0,6,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,-1,4,1,E01000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344372,516901,192256,-0.312896,51.617003,1,3,2,1,16/11/2021,3,18:00:00,-1,E09000015,E09000015,3,410,6,30,3,2,6,0,0,5,4,2,2,0,0,1,1,2,E01002226,2,1,1,1,32,6,3,0,0,0,0,0,90,1,5,E01002232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,7,5,0,2,0,0,0,0,1,1,6,2,26,6,1496,1,5,MAZDA 2,5,1,E01023537,2,90,0,18,3,7,0,8,0,0,0,0,1,1,2,1,32,6,-1,-1,-1,-1,5,1,E01002232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344398,534610,192919,-0.057006,51.619007,1,3,2,1,17/11/2021,4,12:05:00,-1,E09000010,E09000010,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001426,2,1,1,1,17,4,3,0,0,0,0,0,90,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,5,0,1,0,0,0,0,2,1,1,1,55,8,1198,1,9,VOLKSWAGEN POLO,7,1,E01003673,2,90,0,18,1,5,0,1,0,0,0,0,0,1,6,1,17,4,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344590,537051,180894,-0.026452,51.510361,1,3,2,1,18/11/2021,5,6:45:00,-1,E09000030,E09000030,3,1206,2,20,7,2,6,0,0,4,1,1,1,0,0,1,1,2,E01004252,1,1,1,1,50,8,3,0,0,0,0,0,1,1,2,E01003120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9,7,5,0,6,0,0,0,0,1,1,2,1,50,8,-1,-1,-1,-1,2,1,E01003120,2,90,0,18,1,5,5,1,0,0,0,0,1,2,6,1,30,6,-1,-1,-1,-1,4,1,E01033576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344591,519032,178105,-0.286917,51.489374,1,3,2,1,18/11/2021,5,9:00:00,-1,E09000018,E09000018,6,0,3,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01002580,2,1,2,2,10,2,3,0,0,0,0,0,90,1,9,E01001379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,7,3,6,5,0,0,0,0,0,0,1,6,1,56,9,1950,2,4,MERCEDES E CLASS,1,1,E01002852,2,90,0,18,3,7,5,0,0,0,0,0,0,1,3,2,53,8,-1,-1,-1,-1,9,1,E01001379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344735,529848,182617,-0.129554,51.527546,1,3,1,1,17/11/2021,4,13:45:00,-1,E09000007,E09000007,6,0,9,30,6,2,3,501,0,5,1,1,1,0,0,1,3,2,E01000942,1,1,3,2,18,4,3,6,9,0,0,0,0,1,10,E01017782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,1,3,9,9,0,99,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344777,512686,172706,-0.380001,51.442147,1,2,1,1,19/11/2021,6,4:47:00,-1,E09000018,E09000018,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01002604,1,1,1,2,46,8,2,0,0,0,0,0,90,1,3,E01002605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,4,8,0,2,0,0,0,0,1,1,2,2,46,8,-1,-1,-1,-1,3,1,E01002605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344850,527739,172027,-0.163766,51.432853,1,3,2,1,19/11/2021,6,11:11:00,-1,E09000032,E09000032,3,24,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004612,2,1,1,2,22,5,3,0,0,0,0,0,90,1,9,E01003477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,7,5,6,0,2,0,0,0,0,0,1,1,1,46,8,1995,1,19,SUZUKI VITARA,7,1,E01004153,2,90,0,18,5,1,4,1,1,0,1,0,0,1,6,2,22,5,-1,-1,-1,-1,9,1,E01003477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344856,526183,181216,-0.18286,51.515785,1,3,2,1,19/11/2021,6,14:09:00,-1,E09000033,E09000033,6,0,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01004696,2,1,1,1,32,6,3,0,0,0,0,0,90,1,1,E01032512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,4,1,5,9,0,0,10,0,0,4,1,1,1,31,6,2993,2,4,BMW X5,3,1,E01004734,2,90,0,4,5,1,0,0,0,10,0,10,3,1,6,1,32,6,-1,-1,-1,-1,1,1,E01032512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10344954,531644,179476,-0.104851,51.498903,1,3,2,2,19/11/2021,6,19:20:00,-1,E09000028,E09000028,3,201,6,20,1,2,3,3202,0,4,4,1,1,0,0,1,1,2,E01032584,1,1,1,1,38,7,3,0,0,0,0,0,90,1,2,E01003912,2,2,1,1,54,8,3,0,0,0,0,0,1,3,8,E01000749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,16,3,7,4,4,0,0,0,0,1,1,6,1,38,7,-1,-1,-1,-1,2,1,E01003912,2,1,0,5,7,3,4,4,0,0,0,0,1,1,2,1,54,8,-1,-1,-1,-1,8,3,E01000749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10345143,533725,178987,-0.075074,51.49402,1,2,2,1,21/11/2021,1,3:00:00,-1,E09000028,E09000028,3,2206,6,20,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01003978,2,1,1,1,23,5,2,0,0,0,0,0,90,1,2,E01004044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,18,8,4,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,90,0,18,8,4,0,0,0,0,0,0,2,1,6,1,23,5,-1,-1,-1,-1,2,1,E01004044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10345148,533622,188864,-0.072812,51.582804,1,3,2,1,21/11/2021,1,8:53:00,-1,E09000014,E09000014,3,503,6,30,3,2,3,10,0,4,1,1,1,0,0,1,1,2,E01002072,2,1,1,1,28,6,3,0,0,0,0,0,90,1,2,E01002735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,5,3,7,1,1,0,0,0,0,4,1,1,1,31,6,2143,2,5,MERCEDES SPRINTER,6,1,E01000306,2,90,0,18,3,7,0,6,0,0,0,0,1,1,6,1,28,6,-1,-1,-1,-1,2,1,E01002735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10345333,533941,184148,-0.070004,51.540348,1,2,2,1,15/11/2021,2,15:30:00,-1,E09000012,E09000012,4,108,6,20,9,9,5,0,9,5,1,1,1,0,0,1,3,2,E01001819,1,1,1,1,45,7,2,0,0,0,0,0,90,1,2,E01001735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,99,9,9,0,1,0,0,0,0,0,9,6,1,45,7,-1,-1,-1,-1,2,1,E01001735,2,19,0,99,9,9,0,1,0,0,0,0,9,9,6,3,-1,-1,1598,2,2,VAUXHALL VIVARO,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10345371,537228,176225,-0.025718,51.468361,1,3,1,1,22/11/2021,2,9:20:00,-1,E09000023,E09000023,3,20,9,30,0,-1,0,-1,9,9,1,1,1,9,9,1,3,2,E01003211,1,1,3,2,55,8,3,6,9,0,0,0,0,1,4,E01001613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,3,7,9,0,0,0,9,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10345617,528248,184367,-0.151969,51.543638,1,3,2,1,23/11/2021,3,15:18:00,-1,E09000007,E09000007,3,502,6,20,0,-1,0,-1,0,4,1,1,1,4,0,1,1,2,E01000904,2,1,1,1,34,6,3,0,0,0,0,0,90,1,2,E01000958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,5,4,8,0,0,0,0,0,0,3,1,3,1,54,8,1798,8,6,TOYOTA PRIUS,1,1,E01000953,2,90,0,13,4,8,0,0,0,0,0,0,3,1,6,1,34,6,-1,-1,-1,-1,2,1,E01000958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10345808,531762,188758,-0.09968,51.582289,1,3,1,1,24/11/2021,4,14:50:00,-1,E09000014,E09000014,3,105,6,30,3,2,4,152,0,5,1,1,1,0,0,1,3,2,E01002044,1,1,3,2,29,6,3,1,3,0,0,0,0,1,2,E01002003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10345889,506087,179849,-0.472771,51.507625,1,3,2,1,24/11/2021,4,21:38:00,-1,E09000017,E09000017,5,0,3,30,3,4,5,0,0,0,4,1,1,0,0,1,1,2,E01002529,2,1,1,1,33,6,3,0,0,0,0,0,90,1,5,E01002399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,6,1,1,0,6,0,0,0,0,1,1,6,1,29,6,2685,2,17,MERCEDES E CLASS,3,1,E01002550,2,90,0,18,1,5,9,1,0,0,1,0,1,1,6,1,33,6,-1,-1,-1,-1,5,1,E01002399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10346122,529435,181307,-0.135985,51.515868,1,2,2,1,26/11/2021,6,1:05:00,-1,E09000033,E09000033,3,40,6,20,6,4,5,0,0,4,4,1,1,4,0,1,1,2,E01004763,2,1,1,1,45,7,2,0,0,0,0,0,90,1,2,E01004711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,5,3,7,0,2,0,0,0,0,4,1,1,1,50,8,4500,2,6,WRIGHTBUS NB4L,2,1,E01004467,2,90,0,5,3,7,0,2,0,0,1,0,3,1,6,1,45,7,-1,-1,-1,-1,2,1,E01004711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10346357,530325,180640,-0.123412,51.509669,1,3,1,1,27/11/2021,7,2:58:00,-1,E09000033,E09000033,3,4,3,20,3,4,6,0,0,0,4,2,2,0,0,1,1,2,E01004734,1,1,1,1,37,7,3,0,0,0,0,0,90,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,7,1,4,0,6,0,0,0,0,0,1,6,1,37,7,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2021,10346377,535433,165509,-0.055635,51.372494,1,3,2,1,27/11/2021,7,8:18:00,-1,E09000008,E09000008,5,0,6,20,3,4,5,0,0,0,1,2,2,0,0,1,3,2,E01001062,1,1,1,1,59,9,3,0,0,0,0,0,9,1,6,E01001065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,8,3,6,0,8,0,0,0,0,3,1,6,1,59,9,1368,1,8,FIAT DOBLO,6,1,E01001065,2,90,0,99,9,9,0,8,0,0,0,0,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
